Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2020-08-19,59000,59200,57800,57800,54044.16797,16930719,54293.50781,54586.48203
2020-08-20,57600,57600,55300,55400,51800.125,30386029,53483.15885,53913.26797
2020-08-21,56200,56900,55800,55900,52267.63281,21142288,52703.97526,53389.65625
2020-08-24,55800,56600,55400,56100,52454.63672,15055896,52174.13151,53034.34922
2020-08-25,56400,56800,56100,56400,52735.14063,14021705,52485.80339,52660.34063
2020-08-26,56400,56500,55700,56400,52735.14063,17651593,52641.63932,52398.53516
2020-08-27,56300,56300,55600,55600,51987.125,16196568,52485.80208,52435.93516
2020-08-28,56100,56300,55400,55400,51800.125,14619888,52174.13021,52342.43359
2020-08-31,56000,56100,54000,54000,50491.08984,32671367,51426.11328,51949.72422
2020-09-01,54100,54800,54100,54200,50678.09375,19363117,50989.76953,51538.31484
2020-09-02,54600,55100,54100,54400,50865.10156,16905723,50678.09505,51164.30703
2020-09-03,55600,56700,55500,56400,52735.14063,28384920,51426.11198,51313.91016
2020-09-04,55200,55800,55100,55600,51987.125,22139109,51862.45573,51351.31016
2020-09-07,56100,57300,55800,56500,52828.64453,18685880,52516.97005,51818.82109
2020-09-08,57400,58700,57200,58700,54885.69141,31517520,53233.82031,52660.34062
2020-09-09,58200,59300,57800,58400,54605.18359,30597399,54106.50651,53408.35703
2020-09-10,59900,60000,59100,59200,55353.20703,29923293,54948.02734,53931.97031
2020-09-11,59300,59400,58200,59000,55166.19531,16017098,55041.52865,54567.78438
2020-09-14,60200,60800,59900,60400,56475.22266,20648281,55664.875,55297.1
2020-09-15,60900,61000,60500,61000,57036.23828,17877075,56225.88542,55727.20937
2020-09-16,61100,61300,60600,61000,57036.23828,17041444,56849.23307,56213.42031
2020-09-17,60700,60800,59300,59500,55633.70313,25108356,56568.72656,56269.51953
2020-09-18,59800,59900,59100,59300,55446.69922,18884571,56038.88021,56325.62031
2020-09-21,59100,60000,59000,59200,55353.20703,15140387,55477.86979,56101.21719
2020-09-22,59100,59700,57800,58200,54418.17969,20830381,55072.69531,55577.60547
2020-09-23,58400,58800,57400,58600,54792.1875,20111398,54854.52474,55128.79531
2020-09-24,57700,58600,57600,57800,54044.16797,17564020,54418.17839,54810.88828
2020-09-25,57700,58200,57700,57900,54137.67188,11444683,54324.67578,54549.08281
2020-09-28,58300,58800,57900,58200,54752.9375,12614080,54311.59245,54429.02891
2020-09-29,58300,59000,58200,58200,54752.9375,15503563,54547.84896,54495.98047
2020-10-05,57500,59200,57500,58700,55223.32813,20228289,54909.73438,54582.20859
2020-10-06,59400,59900,58700,59000,55505.55469,14463826,55160.60677,54874.48594
2020-10-07,58700,59900,58500,59900,56352.25391,14861838,55693.71224,55317.40234
2020-10-08,60500,60700,59500,59700,56164.10156,24589924,56007.30339,55599.63516
2020-10-12,60000,60400,59900,60400,56822.63672,16145837,56446.33073,56013.575
2020-10-13,61000,61400,60400,60900,57293.02344,19247631,56759.92057,56427.51406
2020-10-14,61000,61100,60500,60900,57293.02344,16086716,57136.22787,56785.00781
2020-10-15,60700,60800,59700,60000,56446.33203,17756232,57010.79297,56803.82344
2020-10-16,60000,60400,59000,59500,55975.94141,16554190,56571.76563,56766.19141
2020-10-19,59600,60200,59500,60000,56446.33203,14474985,56289.53516,56690.93047
2020-10-20,60300,60900,60100,60900,57293.02344,19326115,56571.76563,56690.93047
2020-10-21,61200,61500,60600,60900,57293.02344,15703443,57010.79297,56690.93047
2020-10-22,60300,60500,59800,60100,56540.41016,14294095,57042.15234,56709.74609
2020-10-23,60400,60400,59800,60200,56634.48438,9322232,56822.63932,56841.45469
2020-10-26,60400,61100,60100,60400,56822.63672,13268226,56665.84375,56916.71563
2020-10-27,60300,60300,59500,59800,56258.17188,17260416,56571.76432,56709.74531
2020-10-28,59400,59400,58800,59000,55505.55469,14428882,56195.45443,56352.25156
2020-10-29,58200,58500,57500,58100,54658.85938,22636966,55474.19531,55975.94141
2020-10-30,58000,58000,56600,56600,53247.70703,26907844,54470.70703,55298.58594
2020-11-02,56400,57500,56000,57400,54000.31641,20489076,53968.96094,54734.12187
2020-11-03,57900,58900,57600,58800,55317.39844,14950919,54188.47396,54545.96719
2020-11-04,58900,59000,57800,58500,55035.17188,21718561,54784.29557,54451.89063
2020-11-05,59000,60300,58800,60300,56728.5625,20639475,55693.71094,54865.83125
2020-11-06,60700,60800,59600,60100,56540.41016,16910230,56101.38151,55524.37187
2020-11-09,60700,60900,60100,60200,56634.48438,15892961,56634.48568,56051.20547
2020-11-10,60500,60500,59500,60200,56634.48438,19073552,56603.1263,56314.62266
2020-11-11,60700,61400,60400,61300,57669.33594,25628510,56979.4349,56841.45547
2020-11-12,61000,61400,60700,61000,57387.10156,19800573,57230.30729,56973.16328
2020-11-13,61300,63200,61000,63200,59456.79688,31508829,58171.07813,57556.44063
2020-11-16,64000,66700,63900,66300,62373.19531,36354334,59739.03125,58704.18281
2020-11-17,67000,67000,65600,65700,61808.73047,30204089,61212.90755,59739.03203
2020-11-18,65700,66200,64700,64800,60962.03516,22963790,61714.65365,60397.57188
2020-11-19,64100,64800,63900,64600,60773.875,16590290,61181.54688,61074.92656
2020-11-20,63900,65200,63900,64700,60867.95703,15068682,60867.95573,61357.15859
2020-11-23,64800,67800,64700,67500,63502.11719,27134398,61714.64974,61582.94297
2020-11-24,67900,69500,67000,67700,63690.27734,32158235,62686.78385,61959.25234
2020-11-25,67900,68300,66500,66600,62655.42578,32447065,63282.60677,62297.93047
2020-11-26,66100,68000,66000,68000,63972.50391,19023323,63439.40234,62937.65625
2020-11-27,68000,68400,67600,68200,64160.66406,14063434,63596.19792,63596.19766
2020-11-30,68400,68600,66700,66700,62749.50781,43811016,63627.55859,63445.67578
2020-12-01,67100,68300,67100,67800,63784.35156,22327173,63564.84115,63464.49063
2020-12-02,68400,69900,68300,69500,65383.67188,29703942,63972.51042,64010.13984
2020-12-03,70100,70500,69300,69700,65571.8125,23677989,64913.27865,64330.00156
2020-12-04,70400,72100,70100,71500,67265.21094,28130533,66073.5651,64950.91094
2020-12-07,72400,73500,71900,72900,68582.28125,28490496,67139.76823,66117.46563
2020-12-08,72200,72900,71600,71700,67453.36719,25000338,67766.95313,66851.26875
2020-12-09,72100,73900,72000,73900,69523.0625,24077996,68519.57031,67679.14688
2020-12-10,72700,73800,72500,72900,68582.28125,39882928,68519.57031,68281.24063
2020-12-11,73500,73800,73100,73400,69052.67969,18486672,69052.67448,68638.73438
2020-12-14,73600,74500,73200,73800,69428.98438,21510415,69021.3151,68808.075
2020-12-15,73800,74100,73300,73800,69428.98438,20863671,69303.54948,69203.19844
2020-12-16,74100,74500,73400,73800,69428.98438,17512081,69428.98438,69184.38281
2020-12-17,73400,73700,72600,73300,68958.59375,24293214,69272.1875,69259.64531
2020-12-18,73300,73700,73000,73000,68676.36719,17613029,69021.3151,69184.38281
2020-12-21,73100,73400,72000,73000,68676.36719,20367355,68770.44271,69033.85938
2020-12-22,72500,73200,72100,72300,68017.82031,16304910,68456.85156,68751.62656
2020-12-23,72400,74000,72300,73900,69523.0625,19411326,68739.08333,68770.44219
2020-12-24,74100,78800,74000,77800,73192.07813,32502870,70244.32031,69617.13906
2020-12-28,79000,80100,78200,78700,74038.75781,40085044,72251.29948,70689.61719
2020-12-29,78800,78900,77300,78300,75516.30469,30339449,74249.04688,72057.60469
2020-12-30,77400,81300,77300,81000,78120.3125,29417421,75891.79167,74078.10313
2021-01-04,81000,84400,80200,83000,80049.21094,38655276,77895.27604,76183.33281
2021-01-05,81600,83900,81600,83900,80917.21094,35335669,79695.57813,77728.35938
2021-01-06,83300,84500,82100,82200,79277.64844,42089013,80081.35677,78776.1375
2021-01-07,82800,84200,82700,82900,79952.76563,32644642,80049.20833,79663.42969
2021-01-08,83300,90000,83000,88800,85643.00781,59013307,81624.47396,81167.96875
2021-01-11,90000,96800,89500,91000,87764.80469,90306177,84453.52604,82711.0875
2021-01-12,90300,91400,87800,90600,87379.02344,48682416,86928.94531,84003.45
2021-01-13,89800,91200,89100,89700,86511.01563,36068848,87218.28125,85450.12344
2021-01-14,88700,90000,88700,89700,86511.01563,26393970,86800.35156,86761.77344
2021-01-15,89800,91800,88000,88000,84871.45313,33431809,85964.49479,86607.4625
2021-01-18,86600,87300,84100,85000,81978.10156,43227951,84453.52344,85450.12188
2021-01-19,84500,88000,83600,87000,83907,39895044,83585.51823,84755.71719
2021-01-20,89000,89000,86500,87200,84099.90625,25211127,83328.33594,84273.49531
2021-01-21,87500,88600,86500,88100,84967.90625,25318011,84324.9375,83964.87344
2021-01-22,89000,89700,86800,86800,83714.10938,30861661,84260.64063,83733.40469
2021-01-25,87000,89900,86300,89400,86221.67188,27258534,84967.89583,84582.11875
2021-01-26,88800,89200,86500,86700,83617.66406,33178936,84517.8151,84524.25156
2021-01-27,86600,87700,85600,85600,82556.77344,26423070,84132.03646,84215.625
2021-01-28,83200,85600,83200,83700,80724.32031,31859808,82299.58594,83366.90781
2021-01-29,84500,85000,82000,82000,79084.77344,39615978,80788.6224,82441.04063
2021-02-01,81700,83400,81000,83000,80049.21094,28046832,79952.76823,81206.54844
2021-02-02,84100,86400,83700,84400,81399.44531,26302077,80177.8099,80762.90469
2021-02-03,84800,85400,83400,84600,81592.32813,22112205,81013.66146,80570.01563
2021-02-04,83500,83800,82100,82500,79566.97656,24171688,80852.91667,80338.54688
2021-02-05,83100,84000,82500,83500,80531.42969,18036835,80563.57813,80627.87813
2021-02-08,83800,84200,83000,83000,80049.21094,15338765,80049.20573,80627.87813
2021-02-09,84000,84800,82700,82700,79759.875,20898332,80113.50521,80299.96406
2021-02-10,82600,82600,81600,81600,78698.98438,23025766,79502.6901,79721.29531
2021-02-15,83800,84500,83300,84200,81206.54688,23529706,79888.46875,80049.20938
2021-02-16,84500,86000,84200,84900,81881.66406,20483100,80595.73177,80319.25625
2021-02-17,83900,84200,83000,83200,80242.10156,18307735,81110.10417,80357.83438
2021-02-18,83200,83600,82100,82100,79181.21094,21327683,80434.99219,80242.10156
2021-02-19,82300,82800,81000,82600,79663.42969,25880879,79695.58073,80434.99063
2021-02-22,83800,84200,82200,82200,79277.64844,25419886,79374.09635,80049.21094
2021-02-23,81200,82900,81100,82000,79084.77344,20587314,79341.95052,79489.83281
2021-02-24,81800,83600,81300,82000,79084.77344,26807651,79149.0651,79258.36719
2021-02-25,84000,85400,83000,85300,82267.44531,34155986,80145.66406,79875.61406
2021-02-26,82800,83400,82000,82500,79566.97656,38520800,80306.39844,79856.32344
2021-03-02,85100,85300,83000,83600,80627.875,33498180,80820.76563,80126.36875
2021-03-03,83500,84000,82800,84000,81013.65625,19882132,80402.83594,80512.14531
2021-03-04,82600,83200,82200,82400,79470.54688,24348331,80370.69271,80589.3
2021-03-05,81100,82600,81100,82100,79181.21094,20508971,79888.47135,79972.05313
2021-03-08,82900,83000,81600,82000,79084.77344,17641256,79245.51042,79875.6125
2021-03-09,81400,81900,80600,81400,78506.10156,25420764,78924.02865,79451.25781
2021-03-10,82400,82500,80700,80900,78023.86719,20038422,78538.2474,78853.3
2021-03-11,81000,82500,81000,82000,79084.77344,23818297,78538.2474,78776.14531
2021-03-12,83100,83500,82400,82800,79856.32813,13530573,78988.32292,78911.16875
2021-03-15,82800,82900,81800,81800,78891.86719,13735798,79277.65625,78872.5875
2021-03-16,82200,83000,82100,82800,79856.32813,12293537,79534.84115,79142.63281
2021-03-17,82800,82900,82000,82300,79374.10938,11625146,79374.10156,79412.68125
2021-03-18,82800,83800,82600,82900,79952.76563,18585244,79727.73438,79586.27969
2021-03-19,82100,82500,81800,81900,78988.32031,15869700,79438.39844,79412.67813
2021-03-22,82000,82300,81700,82000,79084.77344,12670506,79341.95313,79451.25938
2021-03-23,82600,82900,81800,81800,78891.86719,13299907,78988.32031,79258.36719
2021-03-24,81000,81600,80700,81000,78120.3125,17926638,78698.98438,79007.60781
2021-03-25,81000,82100,80800,81200,78313.21094,14758826,78441.79688,78679.69688
2021-03-26,81400,81600,81000,81500,78602.53906,12845778,78345.35417,78602.54063
2021-03-29,81700,81700,81000,81600,78698.98438,14952134,78538.24479,78525.38281
2021-03-30,81600,82300,81300,82200,79629.9375,13121698,78977.15365,78672.99688
2021-03-31,82400,82700,81400,81400,78854.95313,17240518,79061.29167,78819.925
2021-04-01,82500,83000,82000,82900,80308.04688,18676461,79597.64583,79218.89219
2021-04-02,84000,85200,83900,84800,82148.65625,22997538,80437.21875,79928.11563
2021-04-05,85800,86000,84800,85400,82729.89063,16255990,81728.86458,80734.29688
2021-04-06,86200,86200,85100,86000,83311.125,19042023,82729.89063,81470.53438
2021-04-07,86100,86200,85400,85600,82923.63281,17885538,82988.21615,82284.27031
2021-04-08,85700,85700,84100,84700,82051.78125,19244259,82762.17969,82633.01719
2021-04-09,84700,84900,83400,83600,80986.16406,18193707,81987.19271,82400.51875
2021-04-12,84100,84100,83100,83200,80598.67188,12915282,81212.20573,81974.275
2021-04-13,83000,84500,82800,84000,81373.65625,15238206,80986.16406,81586.78125
2021-04-14,84000,84300,83400,84000,81373.65625,13794652,81115.32813,81276.78594
2021-04-15,83700,84500,83400,84100,81470.53125,16377412,81405.94792,81160.53594
2021-04-16,84700,84700,83600,83900,81276.78906,15429522,81373.65885,81218.66094
2021-04-19,83800,84000,83300,83300,80695.54688,15287311,81147.6224,81238.03594
2021-04-20,83300,84000,83100,83900,81276.78906,15521965,81083.04167,81218.6625
2021-04-21,83300,83500,82500,82600,80017.42969,21636079,80663.25521,80947.41719
2021-04-22,82900,83000,82400,82400,79823.6875,13934746,80372.63542,80618.04844
2021-04-23,81900,82900,81600,82800,80211.1875,17805080,80017.4349,80404.92813
2021-04-26,82900,83500,82600,83500,80889.28906,15489938,80308.05469,80443.67656
2021-04-27,83200,83300,82500,82900,80308.04688,12941533,80469.50781,80249.92813
2021-04-28,83200,83200,82100,82100,79533.07031,15596759,80243.46875,80153.05625
2021-04-29,82400,82500,81500,81700,79145.57031,20000973,79662.22917,80017.43281
2021-04-30,81900,82100,81500,81500,78951.82813,18673197,79210.15625,79765.56094
2021-05-03,81000,82400,81000,81700,79145.57031,15710336,79080.98958,79416.81719
2021-05-04,81900,82600,81800,82600,80017.42969,12532550,79371.60938,79358.69375
2021-05-06,81700,82300,81700,82300,79726.82031,17047511,79629.9401,79397.44375
2021-05-07,81800,82100,81500,81900,79339.32031,14154882,79694.52344,79436.19375
2021-05-10,82300,83500,81800,83200,80598.67188,19385027,79888.27083,79765.5625
2021-05-11,82500,82600,81100,81200,78661.21094,28996680,79533.06771,79668.69063
2021-05-12,80800,81200,79800,80000,77498.72656,35812268,78919.53646,79164.95
2021-05-13,78900,79600,78400,78500,76045.625,31490096,77401.85417,78428.71094
2021-05-14,79000,80300,78900,80100,77595.60156,16450920,77046.65104,78079.96719
2021-05-17,80800,80900,79200,79600,77111.22656,17740855,76917.48438,77382.47813
2021-05-18,79600,80000,79100,79600,77111.22656,17494407,77272.6849,77072.48125
2021-05-20,79400,79700,79100,79500,77014.36719,16541828,77078.9401,76975.60938
2021-05-21,80100,81500,79800,80100,77595.60156,20961714,77240.39844,77285.60469
2021-05-24,80100,80400,79500,79700,77208.10156,13398666,77272.6901,77208.10469
2021-05-25,80000,80400,79800,79900,77401.85156,13628942,77401.85156,77266.22969
2021-05-26,80400,80500,79700,79800,77304.96875,11984359,77304.97396,77304.97813
2021-05-27,80000,80000,79100,79600,77111.22656,23198510,77272.68229,77324.35
2021-05-28,79800,80400,79400,80100,77595.60156,12360199,77337.26563,77324.35
2021-05-31,80300,80600,79600,80500,77983.08594,13321324,77563.30469,77479.34688
2021-06-01,80500,81300,80100,80600,78079.96094,14058401,77886.21615,77614.96875
2021-06-02,80400,81400,80300,80800,78273.70313,16414644,78112.25,77808.71563
2021-06-03,81300,83000,81100,82800,80211.1875,29546007,78854.95052,78428.70781
2021-06-04,82700,82700,81500,82200,79629.9375,18112259,79371.60938,78835.575
2021-06-07,82700,82800,81600,81900,79339.32031,16496197,79726.8151,79106.82188
2021-06-08,82300,82600,81800,81900,79339.32031,12781226,79436.19271,79358.69375
2021-06-09,81500,82000,81100,81100,78564.33594,14908823,79080.99219,79416.82031
2021-06-10,81300,81400,80900,81000,78467.46094,17586995,78790.3724,79068.075
2021-06-11,81200,81700,80700,81000,78467.46094,14087962,78499.7526,78835.57969
2021-06-14,80800,80900,80500,80500,77983.08594,10550078,78306.0026,78564.33281
2021-06-15,80900,81200,80600,80900,78370.57813,10075685,78273.70833,78370.58438
2021-06-16,81500,81900,81100,81800,79242.4375,14999855,78532.03385,78506.20469
2021-06-17,81100,81300,80700,80900,78370.57813,14007385,78661.19792,78486.82813
2021-06-18,81100,81100,80500,80500,77983.08594,14916721,78532.03385,78389.95313
2021-06-21,79700,80000,79600,79900,77401.85156,16063340,77918.50521,78273.70625
2021-06-22,80200,80300,79900,80000,77498.72656,11773365,77627.88802,78099.33594
2021-06-23,80500,80600,79900,80100,77595.60156,13856548,77498.72656,77769.96875
2021-06-24,80400,81400,80100,81200,78661.21094,18771080,77918.51302,77828.09531
2021-06-25,81500,81900,81200,81600,79048.70313,13481405,78435.17188,78041.21875
2021-06-28,81700,82000,81600,81900,79339.32031,11578529,79016.41146,78428.7125
2021-06-29,81900,82100,80800,81000,78814.85938,15744317,79067.6276,78691.93906
2021-06-30,81100,81400,80700,80700,78522.95313,13288643,78892.3776,78877.40938
2021-07-01,80500,80600,80000,80100,77939.14063,13382882,78425.65104,78732.99531
2021-07-02,80000,80400,79900,80000,77841.83594,8753097,78101.3099,78491.62188
2021-07-05,80100,80800,80000,80400,78231.04688,8330969,78004.00781,78269.96719
2021-07-06,80600,81200,80500,81200,79009.46875,12131651,78360.78385,78308.88906
2021-07-07,81200,81300,80300,80800,78620.25,15992202,78620.25521,78328.34844
2021-07-08,81100,81200,79900,79900,77744.53906,16660998,78458.08594,78289.42813
2021-07-09,79600,79800,79000,79400,77258.02344,22720577,77874.27083,78172.66563
2021-07-12,79900,80000,79500,79700,77549.92969,9768108,77517.4974,78036.44219
2021-07-13,80000,80200,79800,79800,77647.22656,9863450,77485.0599,77763.99375
2021-07-14,79400,79600,79100,79500,77355.33594,11575636,77517.4974,77511.01094
2021-07-15,79800,80600,79500,80600,78425.64844,13766279,77809.40365,77647.23281
2021-07-16,80100,80100,79500,79800,77647.22656,10859399,77809.40365,77725.07344
2021-07-19,79100,79200,78800,79000,76868.82031,13155414,77647.23177,77588.85156
2021-07-20,78500,79000,78400,79000,76868.82031,12456646,77128.28906,77433.17031
2021-07-21,79000,79100,78500,78500,76382.30469,12355296,76706.64844,77238.56406
2021-07-22,79000,79800,78900,79700,77549.92969,12618790,76933.6849,77063.42031
2021-07-23,79700,79900,79200,79300,77160.71875,9098910,77030.98438,76966.11875
2021-07-26,79400,79500,78800,78800,76674.20313,10040975,77128.28385,76927.19531
2021-07-27,79200,79400,78500,78500,76382.30469,11427693,76739.07552,76829.89219
2021-07-28,78300,79200,78100,79200,77063.41406,12743417,76706.64063,76966.11406
2021-07-29,78800,79400,78800,79000,76868.82031,14360453,76771.51302,76829.89219
2021-07-30,78900,78900,78500,78500,76382.30469,13823411,76771.51302,76674.20938
2021-08-02,79200,79500,78700,79300,77160.71875,11739124,76803.94792,76771.5125
2021-08-03,79400,81400,79300,81400,79204.07031,24339360,77582.36458,77335.86563
2021-08-04,82200,83100,81800,82900,80663.60156,25642368,79009.46354,78055.90313
2021-08-05,83300,83300,82000,82100,79885.1875,18485469,79917.61979,78659.17656
2021-08-06,81900,82500,81300,81500,79301.375,13342623,79950.05469,79242.99063
2021-08-09,81500,82300,80900,81500,79301.375,15522581,79495.97917,79671.12188
2021-08-10,82300,82400,80100,80200,78036.44531,20362639,78879.73177,79437.59688
2021-08-11,79600,79800,78500,78500,76382.30469,30241137,77906.70833,78581.3375
2021-08-12,77100,78200,76900,77000,74922.76563,42365223,76447.17188,77588.85313
2021-08-13,75800,76000,74100,74400,72392.90625,61270643,74565.99219,76207.15938
2021-08-17,74000,75100,74000,74200,72198.3125,30944847,73171.32813,74786.54688
2021-08-18,73900,74600,73100,73900,71906.39844,29192631,72165.8724,73560.5375
2021-08-19,73500,74400,73100,73100,71127.97656,22166298,71744.22917,72509.67188
2021-08-20,73500,73900,72500,72700,70738.76563,22364803,71257.71354,71672.87188
2021-08-23,73300,74000,73000,73300,71322.59375,19384648,71063.11198,71458.80938
2021-08-24,73900,75700,73900,75600,73560.53125,21016913,71873.96354,71731.25313
2021-08-25,76200,76600,74900,75700,73657.83594,22319664,72846.98698,72081.54063
2021-08-26,76100,76200,74600,74600,72587.50781,16671494,73268.625,72373.44688
2021-08-27,74300,75000,73800,74300,72295.60156,15172748,72846.98177,72684.81406
2021-08-30,75400,75500,74200,74600,72587.50781,12686999,72490.20573,72937.79688
2021-08-31,74900,76700,74300,76700,74630.86719,24630370,73171.32552,73151.86406
2021-09-01,76700,77100,75900,76800,74728.16406,16114775,73982.17969,73365.92969
2021-09-02,76800,76800,75700,76000,73949.75,15347486,74436.26042,73638.37813
2021-09-03,76400,76700,76000,76600,74533.57031,12096419,74403.82813,74085.97188
2021-09-06,76800,77600,76600,77300,75214.67188,12861180,74565.9974,74611.40469
2021-09-07,77100,77100,75900,76100,74047.04688,13239401,74598.42969,74494.64063
2021-09-08,76000,76400,75600,76300,74241.64844,11798147,74501.1224,74397.3375
2021-09-09,76400,76600,75000,75300,73268.625,17600770,73852.4401,74261.1125
2021-09-10,75300,75600,74800,75300,73268.625,10103212,73592.96615,74008.12344
2021-09-13,75200,76300,75100,76300,74241.64844,11397775,73592.96615,73813.51875
2021-09-14,77100,77700,76600,76600,74533.57031,18167057,74014.61458,73910.82344
2021-09-15,77400,77400,76400,77000,74922.76563,12829128,74565.99479,74047.04688
2021-09-16,77300,77400,76100,76100,74047.04688,13067622,74501.1276,74202.73125
2021-09-17,76300,77200,75900,77200,75117.36719,16289502,74695.72656,74572.47969
2021-09-23,77500,77600,76800,77400,75311.97656,17055590,74825.46354,74786.54531
2021-09-24,77600,77700,77100,77300,75214.67188,12247274,75214.67188,74922.76563
2021-09-27,77300,77700,77000,77700,75603.88281,11699798,75376.84375,75058.98906
2021-09-28,77700,77800,76200,76300,74241.64844,15406382,75020.06771,75097.90938
2021-09-29,74800,75300,73800,74100,72443.75,23992458,74096.42708,74563.18594
2021-09-30,74300,74800,73700,74100,72443.75,19919361,73043.04948,73989.54063
2021-10-01,73900,74000,72900,73200,71563.86719,15803395,72150.45573,73259.37969
2021-10-05,73000,73000,71400,72200,70586.21094,24013921,71531.27604,72255.84531
2021-10-06,72600,72800,71200,71300,69706.33594,18956962,70618.80469,71348.78281
2021-10-07,71600,72100,71300,71600,69999.63281,13683532,70097.39323,70859.95938
2021-10-08,72300,72400,71500,71500,69901.86719,14043287,69869.27865,70351.58281
2021-10-12,70700,70900,68700,69000,67457.75,31001484,69119.75,69530.35938
2021-10-13,68700,69600,68300,68800,67262.21875,24172015,68207.27865,68865.56094
2021-10-14,69000,69800,68800,69400,67848.8125,19520641,67522.92708,68494.05625
2021-10-15,70200,71000,70000,70100,68533.15625,18051612,67881.39583,68200.76094
2021-10-18,70200,70300,69200,70200,68630.92969,13486391,68337.63281,67946.57344
2021-10-19,70800,71000,70400,70600,69021.98438,9507991,68728.6901,68259.42031
2021-10-20,70700,71000,70200,70300,68728.6875,10151638,68793.86719,68552.71406
2021-10-21,70300,70600,70000,70200,68630.92969,10891094,68793.86719,68709.1375
2021-10-22,70000,70700,70000,70400,68826.46094,8395448,68728.69271,68767.79844
2021-10-25,69900,70600,69500,70200,68630.92969,10029621,68696.10677,68767.79844
2021-10-26,70600,71500,70400,71100,69510.80469,10528252,68989.39844,68865.5625
2021-10-27,71000,71000,70000,70100,68533.15625,10295316,68891.63021,68826.45625
2021-10-28,69500,72200,69500,70700,69119.75,20644902,69054.57031,68924.22031
2021-10-29,71200,71600,69700,69800,68239.86719,17016151,68630.92448,68806.90156
2021-11-01,70200,70600,69900,69900,68337.63281,11503729,68565.75,68748.24219
2021-11-02,70800,72200,70700,71500,69901.86719,16812570,68826.45573,68826.45469
2021-11-03,71700,71700,70100,70400,68826.46094,12770428,69021.98698,68885.11563
2021-11-04,71200,71600,70500,70600,69021.98438,11818987,69250.10417,68865.5625
2021-11-05,71600,71600,70200,70200,68630.92969,12667743,68826.45833,68943.775
2021-11-08,70400,70600,69800,70600,69021.98438,11121981,68891.63281,69080.64531
2021-11-09,70300,71000,70100,70500,68924.21875,11159589,68859.04427,68885.11563
2021-11-10,70300,70900,70200,70200,68630.92969,9422009,68859.04427,68846.00938
2021-11-11,69900,70000,69600,69900,68337.63281,11489122,68630.92708,68709.13906
2021-11-12,70200,70900,69900,70600,69021.98438,10087450,68663.51563,68787.35
2021-11-15,71700,71900,70900,71400,69804.10938,12420710,69054.57552,68943.775
2021-11-16,71500,72000,71300,71300,69706.33594,10919239,69510.8099,69100.19844
2021-11-17,71300,71600,70600,70700,69119.75,11027606,69543.39844,69197.9625
2021-11-18,70700,71000,70200,70200,68630.92969,10144957,69152.33854,69256.62188
2021-11-19,70400,71400,70100,71200,69608.57813,11954728,69119.7526,69373.94063
2021-11-22,73300,75200,73000,74900,73225.875,27506623,70488.46094,70058.29375
2021-11-23,76000,76000,74500,75300,73616.9375,22029195,72150.46354,70840.41406
2021-11-24,76000,76200,74100,74800,73128.10156,15652305,73323.63802,71642.08438
2021-11-25,75100,75100,73600,73700,72052.70313,12559258,72932.58073,72326.43906
2021-11-26,73500,74100,72000,72300,70683.99219,13002242,71954.93229,72541.52188
2021-11-29,71700,73000,71400,72300,70683.99219,16682559,71140.22917,72033.14531
2021-11-30,73200,73900,70500,71300,69706.33594,30364841,70358.10677,71251.025
2021-12-01,72000,74800,71600,74400,72737.04688,21954856,71042.45833,71172.81406
2021-12-02,73900,75800,73800,75800,74105.75781,23652940,72183.04688,71583.425
2021-12-03,75600,76000,74100,75600,73910.22656,18330240,73584.34375,72228.67188
2021-12-06,75100,76700,74900,76300,74594.57813,16391250,74203.52083,73010.78906
2021-12-07,76100,77700,75600,77400,75669.99219,19232453,74724.93229,74203.52031
2021-12-08,78300,78600,77100,77400,75669.99219,21558340,75311.52083,74790.10938
2021-12-09,77400,78200,77000,78200,76452.11719,21604528,75930.70052,75259.38125
2021-12-10,77400,77600,76800,76900,75181.16406,9155219,75767.75781,75513.56875
2021-12-13,77200,78300,76500,76800,75083.40625,15038750,75572.22917,75611.33438
2021-12-14,76500,77200,76200,77000,75278.92969,10976660,75181.16667,75533.12188
2021-12-15,76400,77600,76300,77600,75865.52344,9584939,75409.28646,75572.22813
2021-12-16,78500,78500,77400,77800,76061.05469,11996128,75735.16927,75494.01563
2021-12-17,76800,78000,76800,78000,76256.59375,13108479,76061.05729,75709.10156
2021-12-20,77600,77800,76800,77100,75376.70313,11264375,75898.11719,75767.76094
2021-12-21,77900,78300,77500,78100,76354.34375,14245298,75995.88021,75982.84375
2021-12-22,78900,79400,78800,79400,77625.28906,17105892,76452.11198,76334.79688
2021-12-23,79800,80000,79300,79900,78114.11719,13577498,77364.58333,76745.40938
2021-12-24,80200,80800,80200,80500,78700.70313,12086380,78146.70313,77234.23125
2021-12-27,80600,80600,79800,80200,78407.40625,10783368,78407.40885,77840.37188
2021-12-28,80200,80400,79700,80300,78505.17188,18226325,78537.76042,78270.5375
2021-12-29,80200,80200,78500,78800,77386.60156,19794795,78099.72656,78222.8
2021-12-30,78900,79500,78100,78300,76895.57031,14236700,77595.78125,77979.09063
2022-01-04,78800,79200,78300,78700,77288.39844,12427416,77190.1901,77696.62969
2022-01-05,78800,79000,76400,77400,76011.71094,25470640,76731.89323,77217.49063
